id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:USR0000OHOR,"HORSE CREEK OREGON, OR US",2021-03-14,1985-05-23,44.9406,609.6,-122.4003,0.9779,METERS
GHCND:USR0000OHOY,"HOYT CREEK OREGON, OR US",2021-03-14,1985-05-23,42.9764,1659.6,-121.4219,0.9322,METERS
GHCND:USR0000OILL,"ILLINOIS VALLEY AIRPORT OREGON, OR US",2021-03-14,1985-01-23,42.1039,423.4,-123.6853,0.9862,METERS
GHCND:USR0000OKEL,"KELSAY BUTTE OREGON, OR US",2021-03-14,1985-01-23,43.9014,1581.0,-117.9858,0.9942,METERS
GHCND:USR0000OLAV,"LAVA BUTTE OREGON, OR US",2021-03-14,1986-09-12,43.93,1418.8,-121.33,0.9114,METERS
GHCND:USR0000OLOG,"LOG CREEK OREGON, OR US",2021-03-14,1985-01-23,45.51,762.0,-121.9031,0.9518,METERS
GHCND:USR0000OMOR,"MORGAN MOUNTAIN OREGON, OR US",2021-03-14,1985-01-09,44.5167,1097.3,-117.2833,0.989,METERS
GHCND:USR0000OMOU,"MOUNT STELLA OREGON, OR US",2021-03-14,1985-05-23,42.9372,1437.1,-122.4353,0.9234,METERS
GHCND:USR0000OMTY,"MOUNT YONCALLA OREGON, OR US",2021-03-14,1988-08-04,43.6389,609.6,-123.3258,0.9834,METERS
GHCND:USR0000ONPR,"NORTH POLE RIDGE OREGON, OR US",2021-03-14,1990-08-06,45.0375,1060.7,-120.5306,0.9924,METERS
GHCND:USR0000OOWY,"OWYHEE RIDGE OREGON, OR US",2021-03-14,1985-01-12,43.5833,1341.1,-117.2333,0.9915,METERS
GHCND:USR0000OPAT,"PATJENS OREGON, OR US",2021-03-14,1990-08-06,45.3222,679.7,-120.925,0.9902,METERS
GHCND:USR0000OPHI,"P HILL FRENCHGLEN OREGON, OR US",2021-03-14,1990-08-06,42.8264,1481.3,-118.9361,0.963,METERS
GHCND:USR0000OPOL,"POLLYWOG OREGON, OR US",2021-03-14,1985-05-29,45.4586,1011.9,-121.4464,0.961,METERS
GHCND:USR0000OPRO,"PROVOLT SEED ORCHARD OREGON, OR US",2021-03-14,1985-01-23,42.2897,359.7,-123.2303,0.9812,METERS
GHCND:USR0000OQUA,"QUAIL PRAIRIE LOOKOUT OREGON, OR US",2021-03-14,1985-01-23,42.2167,924.5,-124.0333,0.9472,METERS
GHCND:USR0000OREB,"RED BOX OREGON, OR US",2021-03-14,1985-01-23,45.0275,990.6,-121.9211,0.9745,METERS
GHCND:USR0000ORED,"RED BUTTE OREGON, OR US",2021-03-14,1986-09-24,43.5361,1359.4,-117.8347,0.9966,METERS
GHCND:USR0000ORID,"RIDDLE MOUNTAIN OREGON, OR US",2021-03-14,1990-08-06,43.1006,1936.1,-118.4981,0.9918,METERS
GHCND:USR0000OROC,"ROCK CREEK OREGON, OR US",2021-03-14,1986-05-06,42.5475,1719.1,-119.6564,0.9938,METERS
GHCND:USR0000OROU,"ROUND MOUNTAIN OREGON, OR US",2021-03-14,1990-04-30,43.7639,1798.3,-121.7167,0.9491,METERS
GHCND:USR0000OSAG,"SAGE HEN OREGON, OR US",2021-03-14,1986-10-03,43.5097,1341.1,-119.2925,0.9977,METERS
GHCND:USR0000OSAL,"SALT CREEK PRINVILLE OREGON, OR US",2021-03-14,1986-04-24,44.0444,1728.2,-120.6661,0.9747,METERS
GHCND:USR0000OSEL,"SELDOM CREEK OREGON, OR US",2021-03-14,1985-05-23,42.4075,1485.9,-122.1914,0.9687,METERS
GHCND:USR0000OSIG,"SIGNAL TREE OREGON, OR US",2021-03-14,1990-04-09,43.0019,1004.0,-123.7803,0.9457,METERS
GHCND:USR0000OSIL,"SILVER BUTTE OREGON, OR US",2021-03-14,1986-08-28,42.8589,1211.0,-123.3783,0.9759,METERS
GHCND:USR0000OSLI,"SLIDE MOUNTAIN OREGON, OR US",2021-03-14,1985-05-23,44.4625,1737.4,-120.2944,0.9491,METERS
GHCND:USR0000OSPA,"SPARTA BUTTE OREGON, OR US",2021-03-14,1989-03-28,44.9083,1303.9,-117.375,0.9566,METERS
GHCND:USR0000OSQU,"SQUAW PEAK OREGON, OR US",2021-03-14,1985-01-30,42.0667,1513.0,-123.0167,0.9576,METERS
GHCND:USR0000OSTR,"STRAWBERRY OREGON, OR US",2021-03-14,1985-01-23,42.1894,1703.8,-120.8464,0.933,METERS
GHCND:USR0000OSUG,"SUGARLOAF OREGON, OR US",2021-03-14,1985-06-24,43.6728,1082.0,-122.6564,0.8906,METERS
GHCND:USR0000OSUM,"SUMMIT OREGON, OR US",2021-03-14,1985-01-23,42.2322,1873.6,-120.2456,0.9317,METERS
GHCND:USR0000OTIM,"TIMOTHY OREGON, OR US",2021-03-14,1985-01-09,43.2433,1834.9,-121.3583,0.9162,METERS
GHCND:USR0000OTOK,"TOKETEE OREGON, OR US",2021-03-14,1985-01-23,43.2397,1024.1,-122.4,0.9062,METERS
GHCND:USR0000OTRO,"TROUT CREEK OREGON, OR US",2021-03-14,1986-04-29,44.1111,731.5,-122.575,0.9908,METERS
GHCND:USR0000OTUP,"TUPPER OREGON, OR US",2021-03-14,1985-05-23,45.0708,1219.2,-119.49,0.8768,METERS
GHCND:USR0000OWAG,"WAGONTIRE OREGON, OR US",2021-03-14,1990-08-06,43.34,1956.8,-119.8814,0.9867,METERS
GHCND:USR0000OWAM,"WAMIC MILL OREGON, OR US",2021-03-14,1985-08-21,45.2406,1011.9,-121.453,0.9537,METERS
GHCND:USR0000OWAN,"WANDERER S PEAK OREGON, OR US",2020-09-08,1985-05-23,45.1094,1325.9,-122.1953,0.9021,METERS
GHCND:USR0000OYEL,"YELLOWSTONE MOUNTAIN OREGON, OR US",2021-03-14,1986-04-24,44.5922,938.8,-122.4278,0.9568,METERS
GHCND:USR0000OZIM,"ZIM OREGON, OR US",2021-03-14,1987-05-07,42.685,1246.3,-122.3903,0.9245,METERS
GHCND:USR0000SAND,"UPPER SAND WASH UTAH, UT US",2021-03-14,1983-11-01,39.7136,1920.2,-109.4461,0.9708,METERS
GHCND:USR0000SEVI,"SEVIER RESERVOIR SCIPIO 9 NNE, UT US",2021-03-14,1987-09-02,39.35,1624.6,-112.0,0.9931,METERS
GHCND:USR0000SIGN,"SIGNAL PEAK MONROE 5 E UTAH, UT US",2021-03-14,1983-06-20,38.6319,2667.0,-112.0611,0.9668,METERS
GHCND:USR0000SMAG,"MAGPIE CREEK SOUTH DAKOTA, SD US",2021-03-14,1987-04-20,43.3181,865.6,-101.1444,0.9955,METERS
GHCND:USR0000TELE,"TELEGRAPH FLAT KANAB 17 E UTA, UT US",2021-03-14,1987-09-03,37.2,1664.2,-112.025,0.9908,METERS
GHCND:USR0000TGUA,"GUADELUPE PEAK TEXAS, TX US",2021-03-14,1985-07-02,31.925,2363.7,-104.8253,0.9439,METERS
GHCND:USR0000TULE,"TULE VALLEY DELTA 49 W UTAH, UT US",2021-03-14,1987-09-02,39.35,1585.0,-113.3847,0.962,METERS
GHCND:USR0000UPRC,"UPPER P.R. CANYON UTAH, UT US",2021-03-14,1983-06-22,39.4678,2499.4,-109.2836,0.9877,METERS
GHCND:USR0000VERN,"VERNON VERNON 10 N UTAH, UT US",2021-03-14,1990-09-10,40.0989,1676.4,-112.4269,0.9961,METERS
GHCND:USR0000WALD,"ALDER RIDGE WASHINGTON, WA US",2021-03-14,1985-06-25,46.2733,1371.6,-117.495,0.8536,METERS
GHCND:USR0000WAND,"ANDERSON RIDGE WYOMING, WY US",2021-03-14,1988-08-11,42.4372,2475.0,-108.9408,0.9959,METERS
GHCND:USR0000WBEA,"BEAR LODGE WYOMING, WY US",2021-03-14,1985-01-23,44.5972,1609.3,-104.4275,0.9326,METERS
GHCND:USR0000WBUH,"BURRO HILL WYOMING, WY US",2021-03-14,1988-07-14,43.8397,2511.6,-110.3708,0.9873,METERS
GHCND:USR0000WCA4,"CAMP 4 WASHINGTON, WA US",2021-03-14,1985-05-30,48.0181,1097.3,-120.2342,0.8496,METERS
GHCND:USR0000WCAM,"CAMP CREEK WYOMING, WY US",2021-03-14,1988-08-11,42.3458,2249.4,-107.5528,0.9625,METERS
GHCND:USR0000WCAN,"CANYON CREEK WASHINGTON, WA US",2020-08-20,1985-01-09,45.9167,762.0,-122.1667,0.7688,METERS
GHCND:USR0000WCOU,"COUGAR MOUNTAIN WASHINGTON, WA US",2021-03-14,1985-01-12,47.9167,914.4,-123.1172,0.8719,METERS
GHCND:USR0000WCOW,"COW CREEK WYOMING, WY US",2021-03-14,1988-08-11,41.2708,2204.9,-107.5819,0.9972,METERS
GHCND:USR0000WDIR,"DOUGLAS INGRAM RIDGE WASHINGTO, WA US",2021-03-14,1985-01-10,48.1156,1085.1,-120.1031,0.8764,METERS
GHCND:USR0000WDOD,"DODGE CREEK WYOMING, WY US",2021-03-14,1988-08-11,41.9675,2164.1,-105.5194,0.9979,METERS
GHCND:USR0000WDOU,"DOUGLAS WASHINGTON, WA US",2021-03-14,1990-07-30,47.62,771.1,-119.8983,0.9024,METERS
GHCND:USR0000WDRY,"DRY CREEK WASHINGTON, WA US",2021-03-14,1987-06-19,47.7333,1060.7,-120.5333,0.9133,METERS
GHCND:USR0000WECH,"ECHETA WYOMING, WY US",2021-03-14,1988-08-11,44.4667,1316.7,-105.8461,0.9943,METERS
GHCND:USR0000WEST,"ESTERBROOK WYOMING, WY US",2021-03-14,1988-09-30,42.4153,1990.3,-105.3611,0.9871,METERS
GHCND:USR0000WFIR,"FIRST BUTTE WASHINGTON, WA US",2021-03-14,1985-06-20,48.6172,1676.4,-120.1075,0.8993,METERS
GHCND:USS0003E03S,"BLIND PARK, SD US",2021-03-13,1990-06-01,44.11,2100.1,-103.98,1.0,METERS
GHCND:USS0005G04S,"LAPRELE CREEK, WY US",2021-03-13,1978-09-30,42.44,2552.7,-105.86,0.9476,METERS
GHCND:USS0005G05S,"WINDY PEAK, WY US",2021-03-13,1980-07-31,42.28,2407.9,-105.58,0.9759,METERS
GHCND:USS0005J04S,"PHANTOM VALLEY, CO US",2021-03-13,1980-06-14,40.4,2752.3,-105.85,0.9927,METERS
GHCND:USS0005J08S,"UNIVERSITY CAMP, CO US",2021-03-13,1978-09-30,40.03,3139.4,-105.58,0.9927,METERS
GHCND:USS0005J10S,"LAKE IRENE, CO US",2021-03-13,1978-09-30,40.41,3261.4,-105.82,0.9956,METERS
GHCND:USS0005J12S,"STILLWATER CREEK, CO US",2021-03-13,1985-09-30,40.23,2657.9,-105.92,1.0,METERS
GHCND:USS0005J18S,"COPELAND LAKE, CO US",2021-03-13,1980-06-07,40.21,2621.3,-105.57,0.9745,METERS
GHCND:USS0005J37S,"JOE WRIGHT, CO US",2021-03-13,1978-09-30,40.53,3084.6,-105.89,0.9998,METERS
GHCND:USS0005J39S,"BEAR LAKE, CO US",2021-03-13,1980-07-06,40.31,2895.6,-105.64,0.9942,METERS
GHCND:USS0005J40S,"WILLOW PARK, CO US",2021-03-13,1980-07-05,40.43,3261.4,-105.73,0.9999,METERS
GHCND:USS0005J41S,"LAKE ELDORA, CO US",2021-03-13,1978-09-30,39.94,2956.6,-105.59,0.9999,METERS
GHCND:USS0005J42S,"NIWOT, CO US",2021-03-13,1980-06-08,40.04,3020.6,-105.54,0.9923,METERS
GHCND:USS0005K06S,"ARROW, CO US",2013-09-29,1978-09-30,39.92,2950.5,-105.76,1.0,METERS
GHCND:USS0005K09S,"GRIZZLY PEAK, CO US",2021-03-13,1980-08-10,39.65,3383.3,-105.87,1.0,METERS
GHCND:USS0005K14S,"BERTHOUD SUMMIT, CO US",2021-03-13,1978-09-30,39.8,3444.2,-105.78,1.0,METERS
GHCND:USS0005M07S,"APISHAPA, CO US",2021-03-13,1980-06-09,37.33,3048.0,-105.07,1.0,METERS
GHCND:USS0005M08S,"TRINCHERA, CO US",2021-03-13,1989-09-19,37.35,3310.1,-105.23,0.999,METERS
GHCND:USS0005M14S,"WHISKEY CK, CO US",2021-03-13,1980-06-09,37.21,3115.1,-105.12,0.9924,METERS
GHCND:USS0005N11S,"RED RIVER PASS NUMBER 2, NM US",2021-03-13,1978-09-30,36.7,3002.3,-105.34,0.9761,METERS
GHCND:USS0005N16S,"NORTH COSTILLA, NM US",2021-03-13,1978-11-05,36.99,3230.9,-105.26,0.9788,METERS
GHCND:USS0005N18S,"GALLEGOS PEAK, NM US",2021-03-13,1980-06-11,36.19,2987.0,-105.56,0.9998,METERS
GHCND:USS0005P08S,"WESNER SPRINGS, NM US",2021-03-13,1989-09-26,35.78,3389.4,-105.54,0.9997,METERS
GHCND:USS0006E03S,"HANSEN SAWMILL, WY US",2021-03-13,1980-07-29,44.26,2548.1,-106.98,0.9999,METERS
GHCND:USS0006G01S,"CASPER MOUNTAIN, WY US",2021-03-13,1978-09-30,42.73,2407.9,-106.32,0.9727,METERS
GHCND:USS0006G02S,"RENO HILL, WY US",2021-03-13,1980-08-10,42.57,2560.3,-106.09,0.9473,METERS
GHCND:USS0006H09S,"WEBBER SPRINGS, WY US",2021-03-13,1978-09-30,41.16,2819.4,-106.93,0.9752,METERS
GHCND:USS0006H10S,"OLD BATTLE, WY US",2021-03-13,1978-09-30,41.15,3048.0,-106.97,0.9647,METERS
GHCND:USS0006H19S,"SOUTH BRUSH CREEK, WY US",2021-03-13,1978-09-30,41.33,2572.5,-106.5,0.9859,METERS
GHCND:USS0006H20S,"NORTH FRENCH CREEK, WY US",2021-03-13,1978-09-30,41.33,3087.6,-106.38,1.0,METERS
GHCND:USS0006H22S,"WHISKEY PARK, CO US",2021-03-13,1986-09-16,41.0,2728.0,-106.91,0.9989,METERS
GHCND:USS0006H23S,"SAND LAKE, WY US",2021-03-13,1980-08-11,41.46,3063.2,-106.28,0.9773,METERS
GHCND:USS0006J01S,"DRY LAKE, CO US",2021-03-13,1980-06-21,40.53,2560.3,-106.78,0.9932,METERS
GHCND:USS0006J03S,"COLUMBINE, CO US",2021-03-13,1978-09-30,40.39,2792.0,-106.6,0.9801,METERS
GHCND:USS0006J05S,"WILLOW CREEK PASS, CO US",2021-03-13,1978-09-30,40.35,2907.8,-106.09,1.0,METERS
GHCND:USS0006J06S,"LYNX PASS, CO US",2021-03-13,1980-06-21,40.08,2706.6,-106.67,0.9931,METERS
GHCND:USS0006J09S,"RABBIT EARS, CO US",2021-03-13,1986-09-18,40.37,2865.1,-106.74,1.0,METERS
GHCND:USS0006J12S,"ROACH, CO US",2021-03-13,1980-07-19,40.88,2956.6,-106.05,0.9951,METERS
GHCND:USS0006J15S,"ELK RIVER, CO US",2021-03-13,1978-09-30,40.85,2651.8,-106.97,1.0,METERS
GHCND:USS0006J29S,"TOWER, CO US",2021-03-13,1978-09-30,40.54,3200.4,-106.68,0.9765,METERS
GHCND:USS0006K01S,"HOOSIER PASS, CO US",2021-03-13,1980-07-30,39.36,3474.7,-106.06,1.0,METERS
GHCND:USS0006K04S,"INDEPENDENCE PASS, CO US",2021-03-13,1980-06-28,39.08,3230.9,-106.61,0.9937,METERS
GHCND:USS0006K06S,"NAST LAKE, CO US",2021-03-13,1985-09-30,39.3,2651.8,-106.61,1.0,METERS
GHCND:USS0006K14S,"SUMMIT RANCH, CO US",2021-03-13,1980-06-13,39.72,2865.1,-106.16,0.9995,METERS
GHCND:USS0006K24S,"COPPER MOUNTAIN, CO US",2021-03-13,1978-09-30,39.49,3215.6,-106.17,1.0,METERS
GHCND:USS0006K30S,"KILN, CO US",2021-03-13,1980-07-11,39.32,2926.1,-106.61,1.0,METERS
GHCND:USS0006K39S,"VAIL MOUNTAIN, CO US",2021-03-13,1978-09-30,39.62,3139.4,-106.38,1.0,METERS
GHCND:USS0006K40S,"BRUMLEY, CO US",2021-03-13,1980-06-27,39.09,3230.9,-106.54,0.9961,METERS
GHCND:USS0006L02S,"PARK CONE, CO US",2021-03-13,1980-08-03,38.82,2926.1,-106.59,1.0,METERS
GHCND:USS0006L03S,"PORPHYRY CREEK, CO US",2021-03-13,1978-09-30,38.49,3279.6,-106.34,1.0,METERS
GHCND:USS0006L11S,"BUTTE, CO US",2021-03-13,1980-08-03,38.89,3096.8,-106.95,0.9961,METERS
GHCND:USS0006M03S,"UPPER SAN JUAN, CO US",2021-03-13,1978-09-30,37.49,3109.0,-106.84,1.0,METERS
GHCND:USS0006M17S,"WOLF CREEK SUMMIT, CO US",2021-03-13,1986-08-20,37.48,3352.8,-106.8,1.0,METERS
GHCND:USS0006M22S,"CUMBRES TRESTLE, CO US",2021-03-13,1980-08-05,37.02,3060.2,-106.45,1.0,METERS
GHCND:USS0006M23S,"LILY POND, CO US",2021-03-13,1980-07-11,37.38,3352.8,-106.55,0.9987,METERS
GHCND:USS0006N03S,"CHAMITA, NM US",2021-03-13,1978-11-03,36.96,2560.3,-106.66,0.9788,METERS
GHCND:USS0006N04S,"BATEMAN, NM US",2021-03-13,1978-09-30,36.51,2834.6,-106.32,0.9773,METERS
GHCND:USS0006N14S,"HOPEWELL, NM US",2021-03-13,1978-09-30,36.72,3048.0,-106.26,0.985,METERS
GHCND:USS0006P01S,"QUEMAZON, NM US",2021-03-13,1980-06-03,35.92,2895.6,-106.39,0.9996,METERS
GHCND:USS0006P10S,"SENORITA DIVIDE NUMBER 2, NM US",2021-03-13,1980-06-06,36.0,2621.3,-106.83,0.9922,METERS
GHCND:USS0007E06S,"POWDER RIVER PASS, WY US",2021-03-13,1978-09-30,44.16,2889.5,-107.13,1.0,METERS
GHCND:USS0007E12S,"SUCKER CREEK, WY US",2021-03-13,1978-09-30,44.72,2706.6,-107.4,1.0,METERS
GHCND:USS0007E18S,"BONE SPRINGS DIV, WY US",2021-03-13,1978-09-30,44.68,2849.9,-107.58,0.9999,METERS
GHCND:USS0007E21S,"BALD MOUNTAIN, WY US",2021-03-13,1978-09-30,44.8,2859.0,-107.84,1.0,METERS
GHCND:USS0007E23S,"SHELL CREEK, WY US",2021-03-13,1978-10-19,44.5,2920.0,-107.43,0.9943,METERS
GHCND:USS0007E33S,"BURGESS JUNCTION, WY US",2021-03-13,1980-09-03,44.79,2401.8,-107.53,0.9995,METERS
GHCND:USS0007E34S,"DOME LAKE, WY US",2021-03-13,1978-09-30,44.57,2706.6,-107.3,1.0,METERS
GHCND:USS0007E36S,"CLOUD PEAK RESERVOIR, WY US",2021-03-13,1978-09-30,44.4,3005.3,-107.06,1.0,METERS
GHCND:USS0007F01S,"BEAR TRAP MEADOW, WY US",2021-03-13,1980-07-31,43.89,2499.4,-107.06,1.0,METERS
GHCND:USS0007F02S,"MIDDLE POWDER, WY US",2021-03-13,1978-09-30,43.63,2365.2,-107.18,1.0,METERS
GHCND:USS0007H04S,"BATTLE MOUNTAIN, WY US",2021-03-13,1985-09-30,41.05,2267.7,-107.27,1.0,METERS
GHCND:USS0007H05S,"DIVIDE PEAK, WY US",2021-03-13,1980-08-14,41.3,2706.6,-107.15,0.9968,METERS
GHCND:USS0007J04S,"CROSHO, CO US",2021-03-13,1986-09-17,40.17,2773.7,-107.06,1.0,METERS
GHCND:USS0007J05S,"RIPPLE CREEK, CO US",2021-03-13,1986-09-22,40.11,3151.6,-107.29,1.0,METERS
GHCND:USS0007K01S,"NORTH LOST TRAIL, CO US",2021-03-13,1985-09-17,39.08,2804.2,-107.14,1.0,METERS
GHCND:USS0007K02S,"BURRO MOUNTAIN, CO US",2021-03-13,1978-10-31,39.88,2865.1,-107.6,0.9798,METERS
GHCND:USS0007K06S,"PARK RESERVOIR, CO US",2021-03-13,1978-09-30,39.05,3035.8,-107.87,0.9976,METERS
GHCND:USS0007K09S,"MC CLURE PASS, CO US",2021-03-13,1980-07-12,39.13,2895.6,-107.29,0.9995,METERS
GHCND:USS0007K11S,"SCHOFIELD PASS, CO US",2021-03-13,1985-08-21,39.02,3261.4,-107.05,1.0,METERS
GHCND:USS0007K12S,"BISON LAKE, CO US",2021-03-13,1985-09-30,39.76,3316.2,-107.36,1.0,METERS
GHCND:USS0007K13S,"TRAPPER LAKE, CO US",2021-03-13,1985-09-30,40.0,2956.6,-107.24,0.9998,METERS
GHCND:USS0007K14S,"OVERLAND RES., CO US",2021-03-13,1989-08-02,39.09,2999.2,-107.63,0.9949,METERS
GHCND:USS0007M05S,"CASCADE, CO US",2021-03-13,1978-09-30,37.65,2706.6,-107.81,1.0,METERS
GHCND:USS0007M11S,"SPUD MOUNTAIN, CO US",2021-03-13,1986-09-02,37.7,3249.2,-107.78,1.0,METERS
GHCND:USS0007M12S,"MOLAS LAKE, CO US",2021-03-13,1986-08-06,37.75,3200.4,-107.69,1.0,METERS
GHCND:USS0007M14S,"MINERAL CREEK, CO US",2021-03-13,1978-09-30,37.85,3060.2,-107.73,0.9975,METERS
GHCND:USS0007M16S,"UPPER RIO GRANDE, CO US",2021-03-13,1986-09-04,37.72,2865.1,-107.26,0.9979,METERS
GHCND:USS0007M21S,"MIDDLE CREEK, CO US",2021-03-13,1980-07-26,37.62,3429.0,-107.03,0.9995,METERS
GHCND:USS0007M27S,"IDARADO, CO US",2021-03-13,1980-07-18,37.93,2987.0,-107.68,1.0,METERS
GHCND:USS0007M29S,"LIZARD HEAD PASS, CO US",2021-03-13,1980-07-24,37.8,3109.0,-107.92,1.0,METERS
GHCND:USS0007M30S,"SLUMGULLION, CO US",2021-03-13,1980-07-12,37.99,3486.9,-107.2,0.9979,METERS
GHCND:USS0007M31S,"VALLECITO, CO US",2021-03-13,1986-08-25,37.49,3316.2,-107.51,1.0,METERS
GHCND:USS0007M32S,"BEARTOWN, CO US",2021-03-13,1980-07-12,37.71,3535.7,-107.51,0.9705,METERS
GHCND:USS0007M33S,"RED MOUNTAIN PASS, CO US",2021-03-13,1980-07-17,37.89,3413.8,-107.71,0.9949,METERS
GHCND:USS0007M34S,"STUMP LAKES, CO US",2021-03-13,1986-09-05,37.48,3413.8,-107.63,0.9999,METERS
GHCND:USS0007M35S,"CASCADE NUMBER 2, CO US",2021-03-13,1990-09-30,37.66,2718.8,-107.8,1.0,METERS
GHCND:USS0007S04S,"LOOKOUT MOUNTAIN, NM US",2021-03-13,1978-11-14,33.36,2590.8,-107.83,0.9502,METERS
GHCND:USS0008F01S,"OWL CREEK, WY US",2021-03-13,1980-08-19,43.66,2735.6,-109.01,0.9999,METERS
GHCND:USS0008G03S,"SOUTH PASS, WY US",2021-03-13,1985-09-09,42.57,2755.4,-108.84,1.0,METERS
GHCND:USS0008G07S,"TOWNSEND CREEK, WY US",2021-03-13,1980-09-04,42.7,2651.8,-108.9,0.9998,METERS
GHCND:USS0008K04S,"MESA LAKES, CO US",2021-03-13,1986-09-08,39.06,3048.0,-108.06,0.9983,METERS
GHCND:USS0008L02S,"COLUMBINE PASS, CO US",2021-03-13,1986-09-09,38.42,2865.1,-108.38,0.9983,METERS
GHCND:USS0008M06S,"EL DIENTE PEAK, CO US",2021-03-13,1986-08-05,37.79,3048.0,-108.02,1.0,METERS
GHCND:USS0008M07S,"LONE CONE, CO US",2021-03-13,1980-07-19,37.89,2926.1,-108.2,1.0,METERS
GHCND:USR0000NDEA,"DEAD CAMEL MOUNTAIN NEVADA, NV US",2021-03-14,1987-03-05,39.2636,1368.6,-118.9433,0.9835,METERS
GHCND:USR0000NDES,"DESATOYA MOUNTAIN NEVADA, NV US",2021-03-14,1986-09-17,39.3011,1889.8,-117.5844,0.9955,METERS
GHCND:USR0000NDRY,"DRY CANYON NEVADA, NV US",2021-03-14,1986-07-31,41.4917,1493.5,-119.1167,0.9943,METERS
GHCND:USR0000NDSS,"DESERT SPRINGS NEVADA, NV US",2021-03-14,1986-07-08,39.6725,1609.3,-119.77,0.8135,METERS
GHCND:USR0000NFIS,"FISH SPRINGS NEVADA, NV US",2021-03-14,1986-07-08,38.9361,1560.6,-119.6519,0.9212,METERS
GHCND:USR0000NFOX,"FOX MOUNTAIN NEVADA, NV US",2021-03-14,1989-07-31,41.0061,2100.1,-119.5681,0.9892,METERS
GHCND:USW00013737,"NORFOLK INTERNATIONAL AIRPORT, VA US",2021-03-13,1946-01-01,36.9033,9.1,-76.1922,1.0,METERS
GHCND:USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2021-03-13,1940-07-01,39.87327,3.0,-75.22678,0.9945,METERS
GHCND:USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2021-03-13,1939-03-01,37.51151,50.0,-77.32344,0.9563,METERS
GHCND:USW00013741,"ROANOKE INTERNATIONAL AIRPORT, VA US",2021-03-13,1948-01-01,37.3169,358.1,-79.9741,1.0,METERS
GHCND:USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2021-03-12,1936-09-01,38.8472,3.0,-77.03454,0.8955,METERS
GHCND:USW00013744,"FLORENCE REGIONAL AIRPORT, SC US",2021-03-13,1948-01-01,34.18772,44.5,-79.73085,0.9999,METERS
GHCND:USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",2021-03-13,1948-01-01,34.2675,10.1,-77.8997,0.9999,METERS
GHCND:USW00013750,"NORFOLK NAS, VA US",2021-03-09,1945-02-01,36.93746,5.2,-76.28926,0.9581,METERS
GHCND:USW00013754,"HAVELOCK CHERRY POINT MCAS, NC US",2021-03-08,1945-03-01,34.9,8.8,-76.88333,0.9573,METERS
GHCND:USW00013769,"OCEANA NAS, VA US",2021-03-09,1945-03-01,36.81667,7.0,-76.03333,0.8978,METERS
GHCND:USW00013773,"QUANTICO MCAS, VA US",2021-03-09,1945-02-01,38.50362,3.0,-77.30503,0.8743,METERS
GHCND:USW00013781,"WILMINGTON NEW CASTLE CO AIRPORT, DE US",2021-03-13,1948-01-01,39.6744,24.1,-75.60567,1.0,METERS
GHCND:USW00013782,"DOWNTOWN CHARLESTON, SC US",2021-03-13,1893-01-01,32.775,3.0,-79.9239,0.9991,METERS
GHCND:USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",2021-03-13,1948-09-01,36.26056,4.0,-76.175,0.8001,METERS
GHCND:USW00013802,"BELLEVILLE SIU RESEARCH, IL US",2021-03-11,1948-06-01,38.51839,131.1,-89.84076,0.9958,METERS
GHCND:USW00013866,"CHARLESTON YEAGER AIRPORT, WV US",2021-03-13,1947-12-01,38.3794,277.4,-81.59,1.0,METERS
GHCND:USW00013867,"PARKERSBURG, WV US",2021-03-14,1926-01-01,39.28115,180.7,-81.55694,0.9953,METERS
GHCND:USW00013870,"ALMA BACON CO AIRPORT, GA US",2021-03-13,1938-06-01,31.5358,58.8,-82.5067,1.0,METERS
GHCND:USW00013872,"ASHEVILLE, NC US",2020-12-31,1876-08-01,35.5954,682.1,-82.5568,0.9423,METERS
GHCND:USW00013873,"ATHENS BEN EPPS AIRPORT, GA US",2021-03-13,1944-06-01,33.948,239.3,-83.3275,0.9999,METERS
GHCND:USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2021-03-13,1930-01-01,33.6301,307.8,-84.4418,1.0,METERS
GHCND:USW00013876,"BIRMINGHAM AIRPORT, AL US",2021-03-13,1930-01-01,33.56556,187.5,-86.745,1.0,METERS
GHCND:USW00013877,"BRISTOL AIRPORT, TN US",2021-03-13,1937-10-01,36.47967,456.3,-82.39898,1.0,METERS
GHCND:USW00013878,"BRUNSWICK MCKINNON AIRPORT, GA US",2021-03-13,1940-11-01,31.1522,4.9,-81.3908,0.9999,METERS
GHCND:USW00013880,"CHARLESTON INTL. AIRPORT, SC US",2021-03-13,1937-03-01,32.89943,12.2,-80.04075,1.0,METERS
GHCND:USW00013881,"CHARLOTTE DOUGLAS AIRPORT, NC US",2021-03-13,1939-07-01,35.2236,221.9,-80.9552,0.9755,METERS
GHCND:USW00013882,"CHATTANOOGA AIRPORT, TN US",2021-03-13,1938-04-01,35.03362,204.2,-85.20044,1.0,METERS
